transaction_id,datetime_local,store_id,channel,membership_tier,coupon_used,items_count,avg_item_price_rmb,basket_value_rmb,wait_time_sec,satisfaction_1to5
B1BB0055,2025-09-28 15:12:00,WZ03,App,None,0,2,26.09,17.0,126,4
6EA1AD68,2025-09-28 15:13:00,WZ03,App,Silver,0,1,29.77,14.33,108,5
3717536B,2025-09-28 15:20:00,WZ01,In-Store,None,0,4,12.54,57.12,92,4
3B7AD3CF,2025-09-28 15:28:00,WZ02,In-Store,Silver,0,1,26.27,13.06,45,5
9FA1DACE,2025-09-28 15:29:00,WZ01,In-Store,Gold,0,1,18.1,10.42,47,5
480D992E,2025-09-28 15:29:00,WZ01,In-Store,None,1,2,30.76,23.26,72,5
E450C5CD,2025-09-28 15:30:00,WZ02,In-Store,Gold,0,2,25.47,19.89,32,4
68CF24BC,2025-09-28 15:39:00,WZ01,Delivery,None,0,3,36.99,33.06,137,3
D6F6FD94,2025-09-28 15:40:00,WZ01,In-Store,Silver,0,3,40.69,38.41,86,4
2868387D,2025-09-28 15:41:00,WZ02,In-Store,Silver,0,2,21.02,26.57,48,4
985171DF,2025-09-28 15:42:00,WZ02,App,Silver,0,6,19.82,112.71,69,5
D1114B4C,2025-09-28 15:51:00,WZ01,In-Store,None,0,1,20.29,11.77,54,4
EC3DB8AB,2025-09-28 15:51:00,WZ01,App,None,0,3,15.16,62.59,114,4
012425F8,2025-09-28 15:52:00,WZ02,App,None,1,3,19.57,17.79,57,4
CEB641B1,2025-09-28 15:52:00,WZ01,App,Silver,1,4,22.82,76.82,72,4
E304C8CE,2025-09-28 15:52:00,WZ01,App,None,1,1,24.09,23.03,109,4
69535328,2025-09-28 16:04:00,WZ01,Delivery,None,0,2,29.28,18.99,149,4
E76D27FB,2025-09-28 16:09:00,WZ02,In-Store,Silver,0,2,31.99,28.52,76,4
AA4D7B4E,2025-09-28 16:10:00,WZ01,In-Store,Silver,0,1,25.38,22.96,61,4
7346DC36,2025-09-28 16:22:00,WZ02,In-Store,Gold,0,5,35.2,69.39,116,5
61B46029,2025-09-28 16:28:00,WZ03,App,Silver,0,3,30.13,67.69,76,5
4C69028F,2025-09-28 16:28:00,WZ01,App,None,0,2,28.93,45.36,91,5
44D10C7E,2025-09-28 16:29:00,WZ02,In-Store,None,0,1,28.5,33.75,63,4
49B22916,2025-09-28 16:33:00,WZ03,In-Store,Silver,0,4,36.28,47.21,53,5
CA00B2C8,2025-09-28 16:33:00,WZ02,In-Store,None,0,1,21.55,10.54,81,4
BA5B556F,2025-09-28 16:34:00,WZ02,In-Store,None,0,1,32.78,17.62,60,4
C5160C7D,2025-09-28 16:41:00,WZ02,App,None,0,1,26.96,4.07,109,5
1039CA09,2025-09-28 16:49:00,WZ01,App,None,1,1,20.46,6.15,85,5
463C3258,2025-09-28 16:51:00,WZ02,In-Store,Silver,0,1,23.03,6.46,28,4
31FDF4A8,2025-09-28 16:55:00,WZ02,In-Store,None,0,2,12.94,22.78,59,5
73DC0115,2025-09-28 16:56:00,WZ03,In-Store,Silver,1,4,24.66,16.25,98,4
8CB6CCF7,2025-09-28 17:15:00,WZ01,In-Store,None,0,3,23.86,36.03,46,5
9D4B0D5F,2025-09-28 17:17:00,WZ02,App,None,1,3,22.33,22.08,67,4
C1E2C4B1,2025-09-28 17:19:00,WZ01,In-Store,None,1,6,26.67,104.1,58,5
72350360,2025-09-28 17:29:00,WZ02,In-Store,Silver,0,2,36.48,25.68,34,5
5B15FA30,2025-09-28 17:31:00,WZ02,Delivery,Silver,0,1,29.81,13.92,77,5
73F3A96B,2025-09-28 17:35:00,WZ01,In-Store,Silver,0,4,12.0,32.68,49,5
08CD9296,2025-09-28 17:39:00,WZ02,In-Store,None,0,2,21.29,29.89,62,5
51E55CB8,2025-09-28 17:43:00,WZ02,In-Store,None,0,3,24.19,18.72,51,4
9544BAC0,2025-09-28 18:05:00,WZ01,In-Store,Silver,0,2,20.67,52.14,69,4
018903D4,2025-09-28 18:06:00,WZ02,In-Store,None,0,1,23.47,5.06,33,5
04347408,2025-09-28 18:08:00,WZ01,In-Store,Silver,0,4,25.87,110.19,73,5
96E9160F,2025-09-28 18:20:00,WZ01,In-Store,Silver,1,3,22.92,31.31,19,5
09A41A95,2025-09-28 18:24:00,WZ01,In-Store,None,0,1,29.6,15.49,32,5
C9585EAB,2025-09-28 18:26:00,WZ02,In-Store,None,0,3,19.86,48.14,63,4
B2ECFCB5,2025-09-28 18:30:00,WZ01,In-Store,None,0,4,27.95,52.47,22,5
B0920285,2025-09-28 18:51:00,WZ03,In-Store,None,0,2,26.37,25.49,20,5
3E0D6673,2025-09-28 18:55:00,WZ03,In-Store,None,0,3,19.74,27.21,82,4
D5466006,2025-09-28 19:09:00,WZ02,In-Store,None,0,1,29.57,11.12,28,5
AEC9B491,2025-09-28 19:12:00,WZ01,In-Store,Silver,0,2,32.31,22.1,65,3
CE7DF101,2025-09-28 19:25:00,WZ03,Delivery,Gold,1,1,25.19,19.23,94,5
3B8B35E6,2025-09-28 19:40:00,WZ01,In-Store,None,0,2,28.83,34.17,26,5
8C16D2AA,2025-09-28 19:48:00,WZ01,App,None,1,2,26.35,56.3,48,4
D3A9D4A7,2025-09-29 07:05:00,WZ01,In-Store,None,0,2,30.47,13.25,27,4
CD3EB422,2025-09-29 07:17:00,WZ01,In-Store,None,0,2,19.51,7.51,51,5
72FD74CC,2025-09-29 07:52:00,WZ01,App,None,0,1,20.09,5.7,85,4
AB4722B1,2025-09-29 07:59:00,WZ01,App,None,0,2,29.02,27.07,92,4
5E5CD93F,2025-09-29 08:00:00,WZ01,In-Store,None,0,4,28.13,43.0,96,4
D3512622,2025-09-29 08:06:00,WZ01,In-Store,Silver,0,1,29.08,9.09,167,5
9360ABBA,2025-09-29 08:09:00,WZ02,In-Store,Gold,1,1,10.9,18.76,114,5
71601830,2025-09-29 08:12:00,WZ01,In-Store,Silver,1,1,23.5,10.36,88,5
EC8D8C1A,2025-09-29 08:15:00,WZ01,In-Store,Gold,0,3,37.21,91.41,69,4
132FD17F,2025-09-29 08:21:00,WZ02,App,Silver,0,3,17.16,81.15,55,5
6168031F,2025-09-29 08:25:00,WZ01,App,None,0,1,29.21,13.79,70,5
92C6D8F5,2025-09-29 08:26:00,WZ01,App,Silver,0,1,25.97,31.27,61,5
808DEE97,2025-09-29 08:26:00,WZ02,App,Silver,0,1,28.96,6.47,52,5
6ADA2D04,2025-09-29 08:27:00,WZ01,Delivery,None,0,3,24.24,23.19,148,4
0FA5C4A6,2025-09-29 08:31:00,WZ03,App,None,0,1,14.4,16.17,71,5
93D92F00,2025-09-29 08:32:00,WZ01,App,Silver,1,1,20.97,8.88,61,5
492A1E71,2025-09-29 08:34:00,WZ03,App,Silver,0,2,33.09,25.31,72,5
D33A9554,2025-09-29 08:35:00,WZ02,In-Store,None,1,3,30.75,28.29,78,5
52D4FB29,2025-09-29 08:39:00,WZ01,In-Store,None,0,1,18.51,22.86,44,5
741B9B60,2025-09-29 08:41:00,WZ03,App,Silver,1,1,27.31,8.76,71,4
F8706C86,2025-09-29 08:45:00,WZ02,In-Store,Silver,0,1,23.67,21.3,94,5
0C611C54,2025-09-29 08:46:00,WZ01,Delivery,Gold,0,2,21.95,23.44,139,4
BC3B47EA,2025-09-29 08:49:00,WZ01,In-Store,Silver,0,5,16.17,116.24,170,4
AFC822C2,2025-09-29 08:54:00,WZ01,In-Store,Silver,0,2,35.37,22.58,128,4
793E8FAB,2025-09-29 08:56:00,WZ01,App,Silver,1,4,20.98,35.59,67,5
31C9C617,2025-09-29 09:02:00,WZ03,App,Gold,1,1,21.3,10.94,110,4
7F09121B,2025-09-29 09:04:00,WZ02,In-Store,None,0,2,8.26,18.3,41,5
F8C53CA7,2025-09-29 09:08:00,WZ01,In-Store,None,0,2,25.82,19.02,41,5
A0E5D689,2025-09-29 09:08:00,WZ01,App,None,1,4,18.96,52.33,102,4
6BB12A2F,2025-09-29 09:11:00,WZ01,In-Store,None,0,1,24.47,7.88,42,5
6CF575C4,2025-09-29 09:12:00,WZ01,In-Store,None,0,2,32.19,15.1,59,4
571A7E4E,2025-09-29 09:27:00,WZ01,In-Store,None,0,1,46.8,15.07,112,4
33D59798,2025-09-29 09:28:00,WZ02,In-Store,None,0,5,27.49,66.22,40,4
BF0A674E,2025-09-29 09:29:00,WZ01,Delivery,None,0,4,22.15,18.57,115,4
C3F729AA,2025-09-29 09:31:00,WZ03,In-Store,Silver,0,2,19.22,13.33,99,4
DF8758E5,2025-09-29 09:32:00,WZ02,In-Store,None,0,3,28.65,27.35,38,5
89E27FFF,2025-09-29 09:35:00,WZ02,Delivery,Silver,0,4,23.53,85.91,146,4
45B3636D,2025-09-29 09:35:00,WZ01,Delivery,None,0,1,26.84,15.1,138,3
43EF655F,2025-09-29 09:43:00,WZ03,In-Store,None,0,4,20.12,73.83,75,5
A6A1A97F,2025-09-29 09:45:00,WZ03,In-Store,Gold,0,4,20.4,28.76,33,4
801A89E4,2025-09-29 09:49:00,WZ01,In-Store,None,0,3,28.77,27.05,88,5
AC56E6F8,2025-09-29 09:51:00,WZ01,In-Store,None,0,1,18.73,9.55,78,5
7253712E,2025-09-29 09:52:00,WZ01,Delivery,None,1,3,25.71,48.04,105,4
F4B9ABC9,2025-09-29 09:53:00,WZ02,App,Silver,0,1,32.31,10.02,82,3
2CE34276,2025-09-29 09:54:00,WZ02,In-Store,None,0,3,32.25,29.92,79,4
719FCF6A,2025-09-29 09:56:00,WZ02,App,None,0,1,18.63,17.16,93,5
278A7B5C,2025-09-29 10:00:00,WZ01,In-Store,None,0,3,25.04,65.91,70,4
E83A9880,2025-09-29 10:10:00,WZ01,In-Store,None,0,1,24.31,7.62,56,5
E72B96EA,2025-09-29 10:13:00,WZ02,App,None,0,3,26.07,47.32,53,5
017DE11D,2025-09-29 10:15:00,WZ02,In-Store,Silver,0,1,13.65,9.47,44,4
7953BC6E,2025-09-29 10:19:00,WZ02,In-Store,Silver,0,3,26.29,39.06,55,5
59F29D55,2025-09-29 10:32:00,WZ01,In-Store,None,0,1,21.72,11.06,39,5
061DB5B8,2025-09-29 10:33:00,WZ01,Delivery,Silver,0,3,21.74,74.03,155,4
26965398,2025-09-29 10:35:00,WZ01,In-Store,Silver,0,5,27.42,93.76,69,5
A5AF2D4F,2025-09-29 10:38:00,WZ03,App,Gold,1,1,19.5,8.6,52,5
39923512,2025-09-29 10:38:00,WZ01,App,Gold,1,2,35.47,44.42,70,5
41012C9D,2025-09-29 10:38:00,WZ01,In-Store,Silver,1,1,32.35,10.31,53,5
9785C64A,2025-09-29 10:43:00,WZ03,In-Store,Gold,0,2,21.99,38.17,79,4
CB729E29,2025-09-29 10:55:00,WZ01,App,None,1,3,23.93,14.05,60,4
D827213A,2025-09-29 10:58:00,WZ02,App,Gold,1,3,15.13,19.62,121,5
D3C1B1AC,2025-09-29 11:00:00,WZ01,Delivery,None,0,1,31.41,6.2,118,4
07057E71,2025-09-29 11:02:00,WZ03,App,None,1,1,23.6,7.54,71,5
2490459B,2025-09-29 11:03:00,WZ01,In-Store,Gold,0,6,29.75,82.74,17,5
96394357,2025-09-29 11:04:00,WZ03,App,None,0,3,25.3,52.61,17,5
2CF60CF0,2025-09-29 11:05:00,WZ02,In-Store,Silver,0,1,23.03,15.17,56,4
3A4E225B,2025-09-29 11:20:00,WZ01,In-Store,None,0,2,25.12,16.85,10,4
2947B59D,2025-09-29 11:27:00,WZ01,In-Store,None,0,1,24.41,12.66,88,4
5AB1A383,2025-09-29 11:30:00,WZ01,In-Store,None,0,1,18.33,18.16,25,5
5F421772,2025-09-29 11:32:00,WZ02,In-Store,Gold,0,3,24.07,68.6,72,5
4EF8DAB1,2025-09-29 11:33:00,WZ01,In-Store,None,0,2,24.84,25.97,9,5
63724329,2025-09-29 11:33:00,WZ02,App,None,0,1,25.52,6.93,46,5
86088999,2025-09-29 11:35:00,WZ01,In-Store,None,0,3,23.15,16.93,71,4
B9581B6F,2025-09-29 11:37:00,WZ01,In-Store,Silver,0,1,13.57,20.51,51,3
2BCB0E09,2025-09-29 11:38:00,WZ02,App,None,0,4,19.14,26.87,88,5
BC8E7D90,2025-09-29 11:41:00,WZ02,In-Store,None,1,1,18.45,5.39,99,5
EE321FD0,2025-09-29 11:46:00,WZ01,Delivery,Silver,0,2,26.03,25.85,114,4
21882FA5,2025-09-29 11:56:00,WZ03,App,Gold,0,1,18.79,11.27,29,5
A552918E,2025-09-29 11:58:00,WZ02,App,Silver,0,1,24.54,14.0,42,4
96902CAE,2025-09-29 11:59:00,WZ01,App,Silver,0,1,19.15,15.34,59,4
52A98FE7,2025-09-29 12:00:00,WZ02,App,None,0,2,26.58,20.5,58,5
77B52442,2025-09-29 12:01:00,WZ03,In-Store,None,0,1,19.73,19.13,36,5
63548D00,2025-09-29 12:04:00,WZ03,App,None,0,1,23.72,14.7,60,5
F94EB46A,2025-09-29 12:09:00,WZ03,App,Silver,0,1,26.87,15.29,35,5
1D26E76D,2025-09-29 12:15:00,WZ02,In-Store,Silver,0,3,26.4,39.38,47,4
7C2946A9,2025-09-29 12:28:00,WZ01,App,Silver,1,1,28.45,24.09,54,5
4EB2448B,2025-09-29 12:38:00,WZ03,In-Store,None,0,1,28.31,15.16,43,5
087FB8C9,2025-09-29 12:41:00,WZ02,Delivery,None,0,3,23.29,51.14,79,5
97BF08A4,2025-09-29 12:45:00,WZ01,In-Store,None,0,1,23.66,10.98,23,5
E21AB470,2025-09-29 12:45:00,WZ01,App,Silver,0,2,28.74,43.65,37,5
51043D72,2025-09-29 12:47:00,WZ01,In-Store,None,0,2,25.19,19.73,29,4
E78E9A5C,2025-09-29 12:50:00,WZ01,App,None,0,1,19.28,11.0,42,5
98409B72,2025-09-29 13:01:00,WZ01,App,Silver,0,1,23.04,15.05,104,5
9072CC18,2025-09-29 13:08:00,WZ02,App,Silver,0,1,28.14,11.74,87,4
6D984EE2,2025-09-29 13:22:00,WZ02,Delivery,None,1,2,25.14,63.91,93,4
B688C31A,2025-09-29 13:26:00,WZ01,In-Store,Gold,0,4,23.33,83.5,71,4
3063C226,2025-09-29 13:51:00,WZ03,In-Store,None,0,1,25.69,7.52,40,4
92BF9C6A,2025-09-29 14:02:00,WZ01,In-Store,None,1,1,14.92,16.93,70,5
09C673C3,2025-09-29 14:05:00,WZ02,App,Gold,0,3,24.32,62.29,97,5
C2C99515,2025-09-29 14:11:00,WZ02,Delivery,None,1,1,23.35,9.61,129,3
5603E51D,2025-09-29 14:13:00,WZ03,In-Store,Silver,0,1,23.1,11.85,29,5
C4581DB9,2025-09-29 14:15:00,WZ02,In-Store,Gold,0,2,31.43,18.56,35,4
B059A976,2025-09-29 14:15:00,WZ02,In-Store,Silver,1,2,31.05,11.32,52,5
0609453F,2025-09-29 14:15:00,WZ02,In-Store,Silver,0,1,27.37,8.52,76,4
2243B941,2025-09-29 14:24:00,WZ02,In-Store,None,0,7,31.84,53.81,94,5
5581BC15,2025-09-29 14:25:00,WZ03,In-Store,Silver,0,4,22.38,33.6,70,3
3C53B98D,2025-09-29 14:27:00,WZ02,App,Gold,1,2,10.78,37.75,55,4
DCFCFAC5,2025-09-29 14:31:00,WZ01,In-Store,None,0,4,32.19,30.29,87,4
FBD36E89,2025-09-29 14:37:00,WZ01,In-Store,Silver,0,1,25.77,11.92,60,5
DB602014,2025-09-29 14:44:00,WZ01,In-Store,Silver,0,1,17.08,11.78,54,5
312E922C,2025-09-29 14:47:00,WZ01,In-Store,None,0,1,18.71,5.19,54,5
2684A759,2025-09-29 14:47:00,WZ02,In-Store,None,0,2,18.76,16.26,47,5
A41CD7CA,2025-09-29 14:49:00,WZ02,Delivery,Silver,0,2,24.05,17.88,149,5
87252EDC,2025-09-29 14:49:00,WZ02,In-Store,None,0,1,26.05,13.06,67,4
BFFA5850,2025-09-29 14:50:00,WZ01,In-Store,None,0,1,21.7,14.4,103,4
5D0C80D5,2025-09-29 14:50:00,WZ02,In-Store,Gold,0,2,29.8,31.61,44,4
C9DB0F68,2025-09-29 14:56:00,WZ02,App,None,0,3,28.61,871.65,94,5
98674B0F,2025-09-29 14:56:00,WZ02,In-Store,Gold,0,1,22.06,19.26,49,5
0DC6CC71,2025-09-29 15:01:00,WZ02,Delivery,Silver,1,1,26.53,11.32,135,4
1B015D2C,2025-09-29 15:01:00,WZ01,In-Store,None,1,1,26.6,11.27,40,5
F25E1D75,2025-09-29 15:02:00,WZ01,In-Store,None,0,1,25.46,9.46,76,5
6A747427,2025-09-29 15:06:00,WZ02,In-Store,Silver,1,1,30.32,9.89,41,5
854CEF5E,2025-09-29 15:12:00,WZ03,In-Store,None,0,2,12.5,36.78,89,4
EA1FA0DA,2025-09-29 15:14:00,WZ02,App,Silver,0,5,24.91,30.28,74,4
A07870F2,2025-09-29 15:16:00,WZ03,In-Store,None,0,2,24.23,22.6,128,5
40560D63,2025-09-29 15:16:00,WZ02,App,Gold,0,3,22.9,81.24,106,5
C52674DC,2025-09-29 15:21:00,WZ03,App,None,0,2,21.36,29.08,76,4
4F0B82CF,2025-09-29 15:22:00,WZ03,In-Store,None,0,5,16.79,76.81,148,5
BD9A3875,2025-09-29 15:26:00,WZ01,In-Store,None,0,1,19.07,5.96,65,4
0CC3BC32,2025-09-29 15:29:00,WZ01,In-Store,None,0,1,26.18,11.36,35,5
C02EF5C3,2025-09-29 15:34:00,WZ01,App,Silver,1,3,8.53,27.71,101,5
CE3DF2DA,2025-09-29 15:35:00,WZ01,In-Store,None,0,1,30.73,10.54,83,5
62999965,2025-09-29 15:35:00,WZ01,App,None,1,1,20.68,11.35,77,4
2813BFB5,2025-09-29 15:41:00,WZ01,App,None,0,2,30.64,12.77,83,4
298FCAF5,2025-09-29 15:41:00,WZ01,In-Store,Gold,0,2,32.98,23.29,79,4
817AF3F5,2025-09-29 15:43:00,WZ01,App,Silver,0,1,26.71,10.4,90,4
18AA03EE,2025-09-29 15:43:00,WZ03,In-Store,Gold,0,3,22.35,68.95,48,5
B30E5448,2025-09-29 15:45:00,WZ03,In-Store,Silver,0,2,31.61,47.48,53,4
7C2C0380,2025-09-29 15:48:00,WZ03,In-Store,Silver,0,1,12.34,12.5,84,4
DA15283B,2025-09-29 15:50:00,WZ02,App,None,1,3,28.5,90.58,78,5
92F491F3,2025-09-29 15:51:00,WZ03,App,Silver,1,1,24.28,6.11,83,4
D5F6EEAA,2025-09-29 15:55:00,WZ01,In-Store,Gold,1,3,21.07,88.44,63,5
9268A476,2025-09-29 15:56:00,WZ02,App,Silver,0,5,31.92,105.62,67,5
4ECE6723,2025-09-29 16:07:00,WZ02,In-Store,Silver,0,1,25.1,6.86,46,5
2C42A994,2025-09-29 16:07:00,WZ01,App,Silver,1,1,21.6,12.65,66,5
A709EC0F,2025-09-29 16:12:00,WZ01,Delivery,None,0,2,21.9,24.99,105,5
348CE67F,2025-09-29 16:12:00,WZ01,Delivery,Silver,0,2,28.15,40.0,109,5
BBA84E8D,2025-09-29 16:16:00,WZ03,In-Store,Gold,0,4,25.27,169.66,97,4
1C583F67,2025-09-29 16:22:00,WZ02,App,None,1,3,15.65,37.41,74,5
C59A1510,2025-09-29 16:23:00,WZ02,In-Store,None,1,3,14.02,25.82,56,4
0A58204C,2025-09-29 16:23:00,WZ01,In-Store,None,1,4,28.41,58.09,85,4
3334F63D,2025-09-29 16:26:00,WZ01,In-Store,None,0,3,25.19,19.95,53,5
C9A66BB3,2025-09-29 16:35:00,WZ01,In-Store,Silver,0,4,28.32,88.64,81,5
856E64CF,2025-09-29 16:44:00,WZ01,Delivery,Silver,0,3,20.95,32.02,147,5
CB46F077,2025-09-29 16:44:00,WZ03,App,None,0,3,20.21,52.26,95,5
42693B7A,2025-09-29 16:46:00,WZ03,In-Store,Gold,0,2,30.37,14.25,47,5
4A565DF5,2025-09-29 16:47:00,WZ01,In-Store,Silver,0,1,17.92,13.0,91,5
138B719C,2025-09-29 16:47:00,WZ03,App,None,0,3,16.71,0.0,90,5
4C547450,2025-09-29 16:56:00,WZ02,App,None,1,1,19.95,13.45,58,4
D8D29A52,2025-09-29 16:59:00,WZ01,In-Store,None,0,2,15.6,18.92,70,4
FC9B7D3D,2025-09-29 17:08:00,WZ01,App,None,0,1,22.38,6.01,28,5
7D5C9819,2025-09-29 17:19:00,WZ01,App,Silver,1,3,23.89,35.3,80,5
03CD7962,2025-09-29 17:29:00,WZ01,In-Store,None,0,2,24.68,11.98,37,5
A8FA80EF,2025-09-29 17:38:00,WZ02,Delivery,Silver,1,2,24.55,37.13,123,4
8615B93E,2025-09-29 17:41:00,WZ03,In-Store,None,0,1,23.69,16.21,64,5
5A02664B,2025-09-29 17:45:00,WZ02,In-Store,None,0,1,19.47,4.59,21,4
67B9220B,2025-09-29 17:48:00,WZ02,App,None,0,2,14.53,26.33,99,5
32CF5F7C,2025-09-29 17:54:00,WZ01,App,Gold,1,4,39.84,87.05,67,5
F0559374,2025-09-29 18:03:00,WZ02,App,None,1,1,19.8,8.67,90,5
D758CD11,2025-09-29 18:17:00,WZ01,App,Silver,0,1,12.51,10.82,79,4
645E04CA,2025-09-29 18:19:00,WZ02,App,None,1,3,20.44,18.72,82,5
47D5063F,2025-09-29 18:21:00,WZ02,In-Store,None,0,2,31.55,32.29,29,5
AE502BA0,2025-09-29 18:23:00,WZ02,In-Store,None,1,1,25.08,7.49,38,5
8579ABE2,2025-09-29 18:31:00,WZ01,App,None,0,2,22.72,24.93,62,4
3A3443B3,2025-09-29 18:31:00,WZ01,App,None,0,1,30.24,150.09,41,5
B73BD607,2025-09-29 18:32:00,WZ02,In-Store,Silver,0,1,22.58,29.9,55,5
B7BFDAFF,2025-09-29 18:34:00,WZ02,In-Store,Silver,1,6,21.13,170.31,35,4
9DF44880,2025-09-29 18:52:00,WZ01,In-Store,Silver,0,1,29.62,22.69,11,5
3A39AC5D,2025-09-29 18:54:00,WZ02,In-Store,Silver,0,1,13.86,15.11,86,5
1029B945,2025-09-29 19:11:00,WZ03,In-Store,Silver,0,1,27.09,8.23,30,5
9C05F37E,2025-09-29 19:18:00,WZ03,In-Store,Gold,0,2,18.75,42.6,15,5
15DD1674,2025-09-29 19:18:00,WZ02,App,None,1,1,20.8,17.81,57,5
DF9382BF,2025-09-29 19:22:00,WZ03,In-Store,Silver,0,1,26.81,16.26,60,5
41709178,2025-09-29 19:24:00,WZ02,In-Store,None,0,3,22.6,48.64,67,5
90FA80C8,2025-09-29 19:33:00,WZ01,App,Silver,0,1,19.1,9.4,38,4
96C3562F,2025-09-29 19:35:00,WZ02,App,Silver,1,1,8.0,11.4,62,5
B43E36ED,2025-09-30 07:11:00,WZ01,In-Store,None,0,1,38.9,18.73,74,5
3E512809,2025-09-30 07:14:00,WZ01,In-Store,Silver,1,2,23.21,24.17,56,5
FE6874FF,2025-09-30 07:23:00,WZ02,In-Store,None,0,2,19.65,37.49,48,5
246388F6,2025-09-30 07:35:00,WZ01,App,Silver,1,5,24.55,113.32,68,5
1304437B,2025-09-30 07:40:00,WZ01,In-Store,None,0,1,14.84,16.74,18,5
36F33B5E,2025-09-30 08:01:00,WZ01,App,Gold,0,5,24.04,63.54,61,5
A04C78D5,2025-09-30 08:03:00,WZ01,In-Store,None,0,4,16.7,24.26,71,5
25742EED,2025-09-30 08:08:00,WZ02,In-Store,Silver,0,2,23.02,21.65,70,4
05FA7D1C,2025-09-30 08:11:00,WZ01,App,None,0,2,21.93,41.85,109,4
B125E694,2025-09-30 08:13:00,WZ02,In-Store,None,0,2,26.65,13.03,49,5
5E75898E,2025-09-30 08:13:00,WZ03,In-Store,None,0,2,13.47,65.02,57,5
16AB39E2,2025-09-30 08:13:00,WZ03,In-Store,Silver,0,2,22.39,29.66,51,5
B44C9A18,2025-09-30 08:14:00,WZ02,App,None,0,2,23.61,29.89,151,4
5DC4A341,2025-09-30 08:15:00,WZ01,In-Store,None,1,1,28.46,13.94,82,4
91DEEDEB,2025-09-30 08:19:00,WZ02,App,Silver,1,3,36.73,23.91,52,5
F21F477A,2025-09-30 08:22:00,WZ02,In-Store,None,1,2,23.14,16.51,97,4
F6896499,2025-09-30 08:24:00,WZ01,App,None,0,1,25.69,11.66,83,4
F135B1FC,2025-09-30 08:27:00,WZ01,App,Gold,0,3,15.42,37.12,61,5
E12069EA,2025-09-30 08:28:00,WZ03,In-Store,None,0,1,26.56,8.25,54,5
62B97340,2025-09-30 08:32:00,WZ02,App,None,0,1,19.44,11.21,70,5
11A0BDD2,2025-09-30 08:32:00,WZ01,In-Store,Gold,0,2,33.05,0.0,94,5
13761708,2025-09-30 08:35:00,WZ03,In-Store,None,0,3,11.87,44.87,82,5
1B94426E,2025-09-30 08:37:00,WZ02,App,None,1,1,27.29,6.01,69,4
A7FDA899,2025-09-30 08:38:00,WZ01,In-Store,Silver,0,1,16.09,15.08,61,3
3BBBF8E4,2025-09-30 08:45:00,WZ01,In-Store,Gold,0,4,38.18,61.79,41,4
C76FF768,2025-09-30 08:59:00,WZ02,App,None,0,1,36.63,21.11,135,3
461FDCEB,2025-09-30 08:59:00,WZ03,App,Gold,0,2,19.74,41.87,51,5
E58ED49D,2025-09-30 09:02:00,WZ01,App,None,0,1,19.59,14.03,77,4
0289D984,2025-09-30 09:02:00,WZ02,App,Gold,0,4,23.52,113.99,70,5
4F309E24,2025-09-30 09:03:00,WZ02,In-Store,None,0,2,25.2,11.84,75,4
0A8C4884,2025-09-30 09:04:00,WZ03,Delivery,Silver,0,2,26.26,28.41,120,5
A316F071,2025-09-30 09:06:00,WZ01,Delivery,Silver,0,1,19.74,25.84,108,4
29978695,2025-09-30 09:06:00,WZ02,Delivery,None,1,1,11.21,18.86,112,4
7FB3EB11,2025-09-30 09:07:00,WZ02,In-Store,Gold,0,3,16.99,21.28,106,5
D772DD04,2025-09-30 09:09:00,WZ03,App,Silver,0,1,16.72,22.0,126,4
CE353CD6,2025-09-30 09:09:00,WZ01,App,None,0,2,30.01,34.7,92,4
5AE5F95E,2025-09-30 09:19:00,WZ02,In-Store,None,0,4,27.1,53.83,45,5
5E4517AB,2025-09-30 09:21:00,WZ02,In-Store,Silver,0,1,32.11,12.48,58,4
08728F42,2025-09-30 09:21:00,WZ01,In-Store,Silver,0,1,16.67,5.6,55,5
AF6A2169,2025-09-30 09:22:00,WZ02,App,Silver,1,1,29.33,9.03,98,4
328F4F1F,2025-09-30 09:23:00,WZ01,In-Store,None,1,1,17.73,7.9,61,4
20213D15,2025-09-30 09:23:00,WZ03,In-Store,Silver,0,1,22.79,18.09,126,4
DE92E794,2025-09-30 09:29:00,WZ01,App,None,0,1,19.31,14.36,113,4
552199B4,2025-09-30 09:30:00,WZ03,App,None,0,1,21.97,8.41,91,5
8B23C8B6,2025-09-30 09:31:00,WZ01,In-Store,None,0,1,31.11,11.07,83,5
3B3B1FF6,2025-09-30 09:36:00,WZ01,App,None,1,1,21.23,15.28,78,5
492B1DFB,2025-09-30 09:36:00,WZ02,In-Store,None,0,2,21.99,36.66,62,4
10230ADE,2025-09-30 09:39:00,WZ01,In-Store,Gold,0,2,36.03,27.92,74,4
41B8E5E5,2025-09-30 09:41:00,WZ01,App,Silver,0,1,30.81,15.75,60,4
6BD71D41,2025-09-30 09:42:00,WZ01,In-Store,None,0,4,25.72,74.68,72,5
F665FE3D,2025-09-30 09:46:00,WZ03,In-Store,Gold,0,1,30.83,9.53,89,5
6C9A2F57,2025-09-30 09:47:00,WZ02,In-Store,None,0,1,36.18,8.05,62,5
C525D756,2025-09-30 09:50:00,WZ03,In-Store,Silver,0,1,19.98,12.61,46,5
FB32663D,2025-09-30 09:54:00,WZ02,App,None,0,3,17.3,38.26,77,5
C50BA6E9,2025-09-30 09:55:00,WZ02,App,Silver,1,2,29.23,29.94,114,5
